,Country,Year,Continent,life_expect,Population,CO2_emiss,health_spend,internet_usage,open_defecation,drinking_water_services,adult_obesity,beer_consumption,Population category
220,Botswana,2012,Africa,63.511,2039551,1.67193666,6.14145994,16.0,13.74245092,85.42283413,14.7,2.39,High Population
221,Botswana,2013,Africa,64.976,2062551,2.627813846,6.22438812,30.0,13.18191665,86.45559051,15.0,2.79,High Population
222,Botswana,2014,Africa,66.265,2088619,3.346708888,5.59793139,36.74474744,12.63060457,87.46342477,15.4,3.15,High Population
223,Botswana,2015,Africa,67.338,2120716,3.277194971,5.72629929,37.31205037,12.08874163,88.44628953,15.8,3.33,High Population
224,Brazil,2000,South America,70.116,174790339,1.794549984,8.33459282,2.870685159,8.910025809,93.47152821,13.5,3.3405,High Population
225,Brazil,2001,South America,70.462,177196051,1.802410371,8.54960632,4.528494869,8.367749547,93.8143374,14.0,3.35201,High Population
226,Brazil,2002,South America,70.813,179537523,1.769880772,8.69685745,9.149425086,7.845655495,94.14248522,14.5,3.31994,High Population
227,Brazil,2003,South America,71.17,181809244,1.709539024,8.18899918,13.2075861,7.334105828,94.46352265,15.0,3.17642,High Population
228,Brazil,2004,South America,71.531,184006479,1.785371856,8.12491989,19.07367227,6.83318915,94.77735867,15.5,3.21237,High Population
229,Brazil,2005,South America,71.896,186127108,1.782061764,8.03540993,21.02274725,6.342684651,95.08413702,16.0,3.34119,High Population
230,Brazil,2006,South America,72.26,188167353,1.783625001,8.24952602,28.17838018,5.862148476,95.38418309,16.6,3.53035,High Population
231,Brazil,2007,South America,72.618,190130445,1.854305856,8.20183945,30.88,5.391408152,95.67762486,17.1,3.60194,High Population
232,Brazil,2008,South America,72.966,192030362,1.945681928,8.01129246,33.83,4.930287589,95.96456826,17.7,3.60782,High Population
233,Brazil,2009,South America,73.3,193886505,1.805179788,8.39480209,39.22,4.478986499,96.24479886,18.2,3.91305,High Population
234,Brazil,2010,South America,73.619,195713637,2.03322568,7.94515991,40.65,4.03690021,96.51879691,18.8,4.2,High Population
235,Brazil,2011,South America,73.921,197514541,2.117869375,7.78819466,45.69,3.602450642,96.78798047,19.4,4.21,High Population
236,Brazil,2012,South America,74.209,199287292,2.279272333,7.73637724,48.56,3.17713097,97.05098,19.9,4.3,High Population
237,Brazil,2013,South America,74.483,201035904,2.421656961,7.97659969,51.04,2.761021379,97.30767638,20.5,4.1,High Population
238,Brazil,2014,South America,74.745,202763744,2.523232137,8.39644623,54.55100188,2.353523133,97.55858195,21.1,4.27,High Population
239,Brazil,2015,South America,74.994,204471759,2.373628508,8.90929508,58.32795173,1.954703743,97.80356759,21.7,4.1,High Population
240,Brunei Darussalam,2000,Asia,72.809,333166,14.16711189,2.5512445,8.996284534,2.534,99.90000165,6.4,0.19,High Population
241,Brunei Darussalam,2001,Asia,73.076,340037,13.85143381,2.54995036,12.91776908,2.54004,99.90000165,6.8,0.2,High Population
242,Brunei Darussalam,2002,Asia,73.332,346777,13.32268255,2.53798175,15.32987986,2.59919,99.90000165,7.3,0.09,High Population
243,Brunei Darussalam,2003,Asia,73.575,353295,15.62433655,2.60610533,19.59500322,2.59954,99.90000165,7.7,0.09,High Population
244,Brunei Darussalam,2004,Asia,73.801,359434,14.18897462,2.5552268,29.71560414,2.59976,99.90000165,8.2,0.08,High Population
245,Brunei Darussalam,2005,Asia,74.006,365112,13.66703853,2.23678851,36.46639195,2.59978,99.90000385,8.7,0.08863,High Population
246,Brunei Darussalam,2006,Asia,74.189,370262,20.30994264,1.91712439,42.18634916,2.59987,99.90000604,9.1,0.49696,High Population
247,Brunei Darussalam,2007,Asia,74.351,374967,19.04167531,1.96159506,44.68,2.6,99.49335401,9.6,0.76807,High Population
248,Brunei Darussalam,2008,Asia,74.494,379418,20.847719,1.87878013,46.0,2.6,99.49550998,10.1,0.59864,High Population
249,Brunei Darussalam,2009,Asia,74.623,383902,20.50002315,2.38892317,49.0,2.6,99.49764798,10.7,0.18793,High Population
250,Brunei Darussalam,2010,Asia,74.74,388634,18.44923521,2.27826118,53.0,2.6,99.49976796,11.2,0.19,High Population
251,Brunei Darussalam,2011,Asia,74.852,393687,18.61885184,1.86409724,56.0,2.6,99.50186192,11.7,0.84,High Population
252,Brunei Darussalam,2012,Asia,74.962,398997,18.29587739,1.85097218,60.27306504,2.6,99.50393221,12.3,0.87,High Population
253,Brunei Darussalam,2013,Asia,75.075,404414,17.82826519,1.898314,64.5,2.6,99.50597825,12.9,0.67,High Population
254,Brunei Darussalam,2014,Asia,75.193,409778,17.27764771,1.91436803,68.77,2.6,99.50799572,13.5,0.66,High Population
255,Brunei Darussalam,2015,Asia,75.318,414914,15.42488346,2.38708901,71.2,2.6,99.50997616,14.1,0.66,High Population
256,Bulgaria,2000,Europe,71.66341463,8170172,5.3144536,5.82971001,5.370923469,0.0,99.8594037,20.0,3.49873,High Population
257,Bulgaria,2001,Europe,71.76829268,8009142,5.767159578,6.85958767,7.612297749,0.0,99.81006749,20.3,3.50818,High Population
258,Bulgaria,2002,Europe,71.86585366,7837161,5.56323884,7.0809865,9.08,0.0,99.7614857,20.7,3.51824,High Population
259,Bulgaria,2003,Europe,72.06585366,7775327,6.164371004,7.19987392,12.04,0.0,99.71365974,21.1,3.52883,High Population
260,Bulgaria,2004,Europe,72.56341463,7716860,6.125548534,6.89090872,18.13,0.0,99.66658227,21.5,3.54056,High Population
261,Bulgaria,2005,Europe,72.56097561,7658972,6.265854174,6.89011431,19.97,0.0,99.62024894,22.0,3.55422,High Population
262,Bulgaria,2006,Europe,72.61219512,7601022,6.439923574,6.52544594,27.09,0.0,99.57463754,22.4,3.96199,High Population
263,Bulgaria,2007,Europe,72.66341463,7545338,6.971191811,6.16035938,33.64,0.0,99.52976184,22.9,4.40923,High Population
264,Bulgaria,2008,Europe,72.96341463,7492561,6.678624427,6.28771019,39.67,0.0,99.48559306,23.3,4.40436,High Population
265,Bulgaria,2009,Europe,73.41219512,7444443,5.764030949,6.59577608,45.0,0.0,99.44213768,23.8,4.01937,High Population
266,Bulgaria,2010,Europe,73.51219512,7395599,6.049544016,7.13800573,46.23,0.0,99.39938391,24.3,4.0,High Population
267,Bulgaria,2011,Europe,74.16341463,7348328,6.755278124,7.13881254,47.97999305,0.0,99.35731687,24.8,4.08,High Population
268,Bulgaria,2012,Europe,74.31463415,7305888,6.16215311,7.57609081,51.89998767,0.0,99.31597636,25.3,4.28,High Population
269,Bulgaria,2013,Europe,74.86097561,7265115,5.458963808,7.16768599,53.0615,0.0,99.27537223,25.8,4.24,High Population
270,Bulgaria,2014,Europe,74.46585366,7223938,5.820924714,7.70713234,55.49,0.0,99.23548448,26.4,4.04,High Population
271,Bulgaria,2015,Europe,74.61463415,7177991,6.207865317,7.41093588,56.65625161,0.0,99.19632731,26.9,4.22,High Population
272,Cambodia,2000,Asia,58.432,12155241,0.161247317,6.54149628,0.04702264,86.7991741,52.61694034,1.3,0.34305,High Population
273,Cambodia,2001,Asia,59.335,12405411,0.173311469,7.01192331,0.076956056,83.40668223,54.22833978,1.4,0.36556,High Population
274,Cambodia,2002,Asia,60.283,12637719,0.174873333,7.23566914,0.226983238,80.01815406,55.83831575,1.4,0.48531,High Population
275,Cambodia,2003,Asia,61.241,12856171,0.185125113,6.95020199,0.260570198,76.63360307,57.44687647,1.5,0.53671,High Population
276,Cambodia,2004,Asia,62.186,13066475,0.182145538,7.09425974,0.300436644,73.25247817,59.05430471,1.6,0.58043,High Population
277,Cambodia,2005,Asia,63.088,13273355,0.200401487,6.85401773,0.317321781,69.8748242,60.294322,1.7,0.77292,High Population
278,Cambodia,2006,Asia,63.927,13477705,0.219621964,6.11896086,0.46835672,66.5012093,61.22719385,1.8,0.83633,High Population
279,Cambodia,2007,Asia,64.697,13679953,0.267544785,4.90268278,0.49,63.13114012,62.12338724,1.9,0.93533,High Population
280,Cambodia,2008,Asia,65.394,13883835,0.292426404,6.60109377,0.51,59.74698092,62.9930786,2.1,0.98366,High Population
281,Cambodia,2009,Asia,66.014,14093605,0.337032292,7.58330584,0.53,56.27551765,63.87999387,2.2,1.04711,High Population
282,Cambodia,2010,Asia,66.56,14312205,0.35913403,6.91169882,1.26,52.81401884,64.73036087,2.4,1.75,High Population
283,Cambodia,2011,Asia,67.043,14541421,0.368602225,7.50353193,3.1,49.36273265,65.54445489,2.5,1.99,High Population
284,Cambodia,2012,Asia,67.48,14780454,0.383614744,7.26115417,4.94,45.92192384,66.32257759,2.7,2.09,High Population
285,Cambodia,2013,Asia,67.888,15026330,0.381996121,7.10386801,6.0,42.49223279,67.06475682,2.9,2.38,High Population
286,Cambodia,2014,Asia,68.273,15274506,0.455006519,6.70157766,14.0,39.07311324,67.77182986,3.1,2.64,High Population
287,Cambodia,2015,Asia,68.637,15521435,0.543119905,6.19431591,18.0,35.66522949,68.44384896,3.3,2.93,High Population
288,Cameroon,2000,Africa,50.993,15513944,0.335826918,4.29762173,0.252120078,8.009371417,57.6186875,4.9,2.14473,High Population
289,Cameroon,2001,Africa,51.222,15928910,0.323939303,4.0975132,0.277051322,7.877838426,58.09230279,5.1,2.3545,High Population
290,Cameroon,2002,Africa,51.536,16357605,0.3136156,4.29479742,0.360871584,7.746980456,58.55918783,5.3,2.44327,High Population
291,Cameroon,2003,Africa,51.908,16800869,0.310103009,4.26826382,0.587622611,7.616927596,59.01892036,5.6,2.4493,High Population
292,Cameroon,2004,Africa,52.321,17259322,0.296651275,4.01515007,0.976075415,7.487557788,59.47196997,5.8,2.50162,High Population
293,Cameroon,2005,Africa,52.76,17733408,0.283081514,4.09544468,1.402654226,7.359243992,59.91704351,6.1,2.17313,High Population
294,Cameroon,2006,Africa,53.215,18223677,0.279306978,4.02897263,2.028744791,7.231739861,60.35506562,6.3,2.1517,High Population
295,Cameroon,2007,Africa,53.681,18730283,0.327277496,3.95940948,2.93,7.105048342,60.78606619,6.6,2.18534,High Population
296,Cameroon,2008,Africa,54.153,19252674,0.331901941,3.82291627,3.4,6.979171231,61.21007939,6.9,2.37334,High Population
297,Cameroon,2009,Africa,54.627,19789922,0.355231325,3.73933601,3.84,6.854229894,61.62671558,7.2,2.80216,High Population
298,Cameroon,2010,Africa,55.101,20341236,0.344620171,3.75891471,4.3,6.730106439,62.03643519,7.5,2.58,High Population
299,Cameroon,2011,Africa,55.581,20906392,0.325737695,4.01686049,5.0,6.606921279,62.43885383,7.8,2.54,High Population
300,Cameroon,2012,Africa,56.073,21485267,0.320219438,4.0731349,7.5,6.484673718,62.83401733,8.1,2.85,High Population
301,Cameroon,2013,Africa,56.576,22077300,0.341980233,3.78499365,10.0,6.363480449,63.22155854,8.4,3.02,High Population
302,Cameroon,2014,Africa,57.083,22681853,0.363726897,3.95117664,16.21487223,6.243339126,63.60153135,8.8,3.03,High Population
303,Cameroon,2015,Africa,57.583,23298376,0.363115439,3.74879193,18.3,6.124247237,63.97399012,9.2,2.82,High Population
304,Canada,2000,North America,79.13658537,30685730,16.75762643,8.24814415,51.3,0.0,99.22699196,21.5,4.0,High Population
305,Canada,2001,North America,79.33902439,31020902,16.33156895,8.62482357,60.2,0.0,99.23150801,22.1,4.0,High Population
306,Canada,2002,North America,79.4902439,31360079,16.72030149,8.85670376,61.59329927,0.0,99.23257361,22.8,4.0,High Population
307,Canada,2003,North America,79.74146341,31644028,17.20830161,9.01090145,64.2,0.0,99.23364664,23.4,4.0,High Population
308,Canada,2004,North America,79.89268293,31940655,16.79426996,9.06628132,65.95596346,0.0,99.23471533,24.0,4.0,High Population
309,Canada,2005,North America,80.19268293,32243753,17.02748527,9.03540611,71.66,0.0,99.23464422,24.6,4.2,High Population
310,Canada,2006,North America,80.34390244,32571174,16.5953499,9.34210205,72.4,0.0,99.23461957,25.2,4.2,High Population
311,Canada,2007,North America,80.54390244,32889025,17.38057011,9.44500446,73.2,0.0,99.23549716,25.8,4.2,High Population
312,Canada,2008,North America,80.69512195,33247118,16.55692294,9.60709858,76.7,0.0,99.23607708,26.4,4.2,High Population
313,Canada,2009,North America,80.99512195,33628895,15.50214503,10.71716499,80.3,0.0,99.23635504,27.0,4.2,High Population
314,Canada,2010,North America,81.24634146,34004889,15.79214123,10.69585419,80.3,0.0,99.23634886,27.6,4.2,High Population
315,Canada,2011,North America,81.44878049,34339328,15.9959443,10.40052414,83.0,0.0,99.23589396,28.2,4.0,High Population
316,Canada,2012,North America,81.64878049,34714222,15.73447396,10.50637913,83.0,0.0,99.23432608,28.8,4.0,High Population
317,Canada,2013,North America,81.74878049,35082954,15.83846027,10.40513706,85.8,0.0,99.23268617,29.4,3.9,High Population
318,Canada,2014,North America,81.8,35437435,15.84990541,10.24852657,87.12,0.0,99.23098502,30.1,3.8,High Population
319,Canada,2015,North America,81.9,35702908,15.64858561,10.73320484,90.0,0.0,99.22922139,30.7,3.7,High Population
320,Chile,2000,South America,76.366,15342350,3.286328366,7.03517628,16.6,2.29966477,95.74911864,20.3,1.79754,High Population
321,Chile,2001,South America,76.634,15516112,3.121271618,7.15104103,19.1,2.174354925,96.06289253,20.8,1.78882,High Population
322,Chile,2002,South America,76.894,15684413,3.131771583,7.26602364,22.1,2.049619899,96.3584678,21.4,1.7633,High Population
323,Chile,2003,South America,77.146,15849649,3.167262617,7.33330393,25.47377889,1.927071596,96.61069072,21.9,1.80869,High Population
324,Chile,2004,South America,77.391,16014972,3.432413196,6.90115023,28.17791012,1.804515209,96.86142408,22.4,1.83332,High Population
325,Chile,2005,South America,77.63,16182713,3.458629046,6.58871555,31.17534703,1.681986393,97.11012176,22.9,2.01,High Population
326,Chile,2006,South America,77.865,16354507,3.494449666,6.03516722,34.49775117,1.559449413,97.35732524,23.4,2.26,High Population
327,Chile,2007,South America,78.099,16530201,3.906183578,6.17537546,35.9,1.436927913,97.6027136,23.9,2.34,High Population
328,Chile,2008,South America,78.33,16708255,4.069245883,6.74047899,37.3,1.314398584,97.84658479,24.4,2.43,High Population
329,Chile,2009,South America,78.558,16886184,3.875949531,7.20918465,41.56,1.191884629,98.08867136,25.0,2.32,High Population
330,Chile,2010,South America,78.779,17062531,4.087904661,6.77489328,45.0,1.069385967,98.32901085,25.5,2.35,High Population
331,Chile,2011,South America,78.986,17233584,4.437266283,6.7717886,52.24960729,0.946879429,98.56782122,26.0,2.51,High Population
332,Chile,2012,South America,79.176,17400359,4.506229076,7.0209198,55.05,0.824388124,98.80491153,26.6,2.55,High Population
333,Chile,2013,South America,79.349,17571511,4.723555077,7.44478321,58.0,0.701900527,99.0403906,27.1,2.67,High Population
334,Chile,2014,South America,79.504,17758969,4.311060938,7.80729866,61.11,0.579416561,99.27424733,27.7,2.79,High Population
335,Chile,2015,South America,79.646,17969356,4.576124117,8.30269146,76.62959195,0.183789356,99.50649272,28.3,2.85,High Population
336,China,2000,Asia,71.397,1262645000,2.650412428,4.50827932,1.775913207,2.460521445,80.47577364,2.3,0.9172,High Population
337,China,2001,Asia,71.732,1271850000,2.774761175,4.25329876,2.639650215,2.414735603,80.81648861,2.5,0.91886,High Population
338,China,2002,Asia,72.061,1280400000,2.975679521,4.38285208,4.595704331,2.250563936,81.7952859,2.6,0.95844,High Population
339,China,2003,Asia,72.381,1288400000,3.427437253,4.41762829,6.2,2.090671754,82.74878351,2.8,0.99466,High Population
340,China,2004,Asia,72.689,1296075000,3.954107458,4.29347467,7.3,1.935237271,83.67586753,3.0,1.09333,High Population
341,China,2005,Asia,72.985,1303720000,4.46770003,4.17605114,8.523257003,1.784571234,84.57435729,3.2,1.17859,High Population
342,China,2006,Asia,73.271,1311020000,4.910276132,3.94742227,10.52315262,1.639913195,85.43458456,3.5,1.34,High Population
343,China,2007,Asia,73.553,1317885000,5.306366015,3.67491436,16.0,1.51021407,86.26131924,3.7,1.43466,High Population
344,China,2008,Asia,73.835,1324655000,5.435075622,3.90000153,22.6,1.385771621,87.06001859,3.9,1.55,High Population
345,China,2009,Asia,74.119,1331260000,5.798318754,4.3495841,28.9,1.266814857,87.82894559,4.2,1.58692,High Population
346,China,2010,Asia,74.409,1337705000,6.335417691,4.23068333,34.3,1.153266004,88.56889093,4.5,1.67,High Population
347,China,2011,Asia,74.708,1345035000,6.901344429,4.34274435,38.3,1.046346738,89.26848693,4.8,1.75,High Population
348,China,2012,Asia,75.013,1354190000,7.046182675,4.56584787,42.30011749,0.945203269,89.93455887,5.1,1.82,High Population
349,China,2013,Asia,75.321,1363240000,7.324147115,4.71490669,45.8,0.84929552,90.57190917,5.5,1.88,High Population
350,China,2014,Asia,75.629,1371860000,7.294235506,4.77790594,47.9,0.758538313,91.1813536,5.8,1.86,High Population
351,China,2015,Asia,75.928,1379860000,7.146449357,4.93827963,50.3,0.672948193,91.76264123,6.2,1.73,High Population
352,Colombia,2000,South America,72.945,39629965,1.472118383,5.63529348,2.207532993,8.607891649,91.46819342,14.0,2.80126,High Population
353,Colombia,2001,South America,73.241,40255956,1.464131171,5.94238234,2.854199971,8.241998229,91.83335003,14.5,2.52421,High Population
354,Colombia,2002,South America,73.517,40875363,1.388856179,5.73295689,4.6,7.883337932,92.19255678,14.9,2.64764,High Population
355,Colombia,2003,South America,73.777,41483872,1.352573854,5.77505875,7.388923711,7.531822049,92.54587309,15.4,2.57712,High Population
356,Colombia,2004,South America,74.026,42075953,1.333540814,5.79892778,9.118690303,7.18758827,92.89315098,15.9,2.58054,High Population
357,Colombia,2005,South America,74.265,42647731,1.351537304,6.06709814,11.00726389,6.850523944,93.23447413,16.3,2.76442,High Population
358,Colombia,2006,South America,74.5,43200901,1.335388783,6.33551502,15.34167454,6.520519124,93.56993286,16.8,2.95321,High Population
359,Colombia,2007,South America,74.732,43737512,1.353071942,6.49102831,21.8,6.197664874,93.89940692,17.3,3.09981,High Population
360,Colombia,2008,South America,74.962,44254972,1.350808645,6.84192705,25.6,5.881630492,94.22320913,17.8,2.98826,High Population
361,Colombia,2009,South America,75.193,44750054,1.385696614,7.31134653,30.0,5.572305791,94.54142975,18.3,2.87862,High Population
362,Colombia,2010,South America,75.424,45222699,1.405488898,7.07130146,36.5,5.269760312,94.85395872,18.8,2.87,High Population
363,Colombia,2011,South America,75.655,45662747,1.51326854,6.78076839,40.35091575,4.973860329,95.1609052,19.4,2.97,High Population
364,Colombia,2012,South America,75.882,46075721,1.512727212,6.74599648,48.98,4.684305347,95.4625686,19.9,3.07,High Population
365,Colombia,2013,South America,76.105,46495492,1.653063497,7.01724052,51.7,4.401142909,95.75884758,20.5,3.05,High Population
366,Colombia,2014,South America,76.322,46967706,1.686264961,7.18553209,52.57,4.124239968,96.04986302,21.0,3.06,High Population
